transaction_id,customer_id,product_id,transaction_date,transaction_amount,quantity,payment_method,status,region,sales_rep_id
TXN_01898,CUST_1466,PROD_0412,09-Oct-2024,"3,235.54",5,Bank Transfer,Completed,East,REP_164
TXN_01899,CUST_0635,PROD_0508,2025-07-09,569.06,1,Bank Transfer,Completed,North,REP_125
TXN_01900,CUST_0459,PROD_0734,2023-09-06,$614.25,4,PayPal,Refunded,west,REP_054
TXN_01901,CUST_1839,PROD_0786,2025.12.14,1024.68,1,Credit Card,Cancelled,East,REP_175
TXN_01902,CUST_0025,PROD_0244,05-Oct-2024,$750.79,1,PayPal,Refunded,WEST,REP_056
TXN_01903,CUST_1155,PROD_0420,2023.03.03,40.12,1,Crypto,Completed,South,REP_010
TXN_01904,CUST_1965,PROD_0154,08/22/2023,803.32,1,PayPal,Pending,South,REP_133
TXN_01905,CUST_0370,PROD_0424,2023.01.12,,10,PayPal,Completed,,REP_142
TXN_01906,CUST_1460,PROD_0273,2023.04.25,552.99,1,Crypto,Completed,,REP_152
TXN_01907,CUST_1248,PROD_0647,01-Oct-2023,$364.58,1,Crypto,Completed,West,REP_191
TXN_01908,CUST_1012,PROD_0520,04/26/2024,999999.99,10,PayPal,Completed,North,REP_028
TXN_01909,CUST_0611,BAD_PROD_102,2025.11.15,4879.76,5,Crypto,Completed,East,REP_021
TXN_01910,CUST_1376,PROD_0373,01-Dec-2023,"1,125.70",3,PayPal,Completed,South,REP_076
TXN_01911,CUST_1826,PROD_0568,2025.12.25,2617.61,10,Bank Transfer,Pending,South,REP_020
TXN_01912,CUST_1509,PROD_0638,09-Feb-2023,472.32,1,Bank Transfer,Completed,West,REP_190
TXN_01913,BAD_CUST_158,PROD_0159,19-Oct-2023,810.65,10000,PayPal,Completed,East,REP_115
TXN_01914,CUST_0109,PROD_0571,19-Jul-2023,,2,Crypto,Completed,West,REP_096
TXN_01915,CUST_1884,PROD_0570,2025.03.27,1824.68,5,Crypto,Cancelled,West,REP_051
TXN_01916,CUST_1244,PROD_0652,2025-11-07,"1,085.93",3,Bank Transfer,Completed,West,REP_102
TXN_01917,CUST_1800,PROD_0176,09/25/2025,235.04,1,Bank Transfer,Completed,,REP_040
TXN_01918,CUST_1947,PROD_0620,2024-01-13,255.44,3,Crypto,Completed,SOUTH,BAD_REP_127
TXN_01919,CUST_0720,PROD_0211,10-Nov-2025,114.20,1,Crypto,Pending,South,REP_081
TXN_01920,CUST_1343,PROD_0447,14-Sep-2023,1119.7,-5,Crypto,Completed,West,REP_193
TXN_01921,CUST_1106,PROD_0586,08-Jul-2024,49.07,1,Crypto,Completed,North,REP_115
TXN_01922,CUST_1561,PROD_0167,2023.12.27,"4,154.65",10,PayPal,Completed,,REP_108
TXN_01923,CUST_1722,PROD_0460,2025-09-09,$547.32,1,Crypto,Pending,North,REP_156
TXN_01924,CUST_0432,PROD_0357,2023.07.04,911.68,2,Bank Transfer,Completed,East,REP_182
TXN_01925,CUST_1921,PROD_0304,04/15/2025,341.51,1,Bank Transfer,Completed,NORTH,REP_002
TXN_01926,CUST_1032,PROD_0233,03-Dec-2023,"8,186.33",10,Credit Card,Completed,North,REP_014
TXN_01927,CUST_0636,PROD_0327,12/18/2025,947.34,1,Crypto,Refunded,East,REP_014
TXN_01928,CUST_1173,PROD_0182,11-May-2025,2578.59,3,PayPal,Completed,South,REP_044
TXN_01929,CUST_1122,PROD_0634,2025.05.05,3251.16,5,Credit Card,Complted,South,REP_040
TXN_01930,CUST_1752,PROD_0334,26-May-2023,943.37,1,Credit Card,Completed,,REP_034
TXN_01931,CUST_1125,PROD_0715,2023.02.12,129.88,1,PayPal,Completed,North,REP_065
TXN_01932,CUST_1754,PROD_0029,2023.11.14,"1,597.50",3,Credit Card,Completed,East,REP_018
TXN_01933,CUST_0367,PROD_0714,2024.06.13,1760.54,10,Credit Card,Completed,East,REP_112
TXN_01934,CUST_1486,PROD_0093,10-May-2025,116.29,3,Bank Transfer,Refunded,South,REP_034
TXN_01935,CUST_0925,PROD_0688,05/28/2025,374.94,1,Credit Card,Completed,,REP_087
TXN_01936,CUST_0414,PROD_0330,2024.03.23,,5,PayPal,Pending,East,REP_177
TXN_01937,CUST_1283,PROD_0723,1800-01-01,816.74,1,Crypto,Completed,North,REP_080
TXN_01938,CUST_1927,PROD_0184,2025-12-01,"1,368.26",2,Crypto,Cancelled,,REP_124
TXN_01939,BAD_CUST_32,PROD_0095,09/03/2025,3179.47,4,Crypto,Completed,South,REP_183
TXN_01940,CUST_0011,PROD_0785,03/21/2023,631.90,1,Bank Transfer,Completed,North,REP_062
TXN_01941,CUST_1440,PROD_0649,25-Dec-2024,326.51,3,Bank Transfer,Completed,West,REP_128
TXN_01942,CUST_1595,PROD_0749,2023.10.13,$511.46,2,Bank Transfer,Completed,West,REP_070
TXN_01943,CUST_1274,PROD_0353,2025.11.17,"$2,252.74",5,PayPal,Completed,east,REP_152
TXN_01944,CUST_1676,PROD_0265,23-May-2024,686.27,1,Crypto,Completed,South,REP_048
TXN_01945,CUST_1871,PROD_0647,2023.11.08,$364.58,1,PayPal,Completed,NORTH,REP_080
TXN_01946,CUST_1574,PROD_0656,2024-04-14,865.64,4,PayPal,Completed,WEST,REP_039
TXN_01947,CUST_1146,PROD_0019,2023-11-15,602.51,1,Credit Card,Completed,,REP_176
TXN_01948,CUST_1944,PROD_0743,2024.10.06,147.34,1,Crypto,Completed,,REP_070
TXN_01949,CUST_0065,PROD_0646,18-Mar-2025,"5,137.19",10,Credit Card,Completed,north,REP_080
TXN_01950,CUST_1682,BAD_PROD_68,04-Sep-2023,317.8,1,Bank Transfer,Completed,North,REP_009
TXN_01951,CUST_1326,PROD_0499,2023.03.26,3257.1,10,Bank Transfer,Completed,East,REP_029
TXN_01952,CUST_0125,PROD_0139,06/19/2024,148.05,1,PayPal,Completed,North,REP_196
TXN_01953,BAD_CUST_26,PROD_0637,11/04/2025,355.84,1,PayPal,Completed,West,REP_188
TXN_01954,CUST_1215,PROD_0716,08/20/2023,1381.03,3,Credit Card,Pending,west,REP_154
TXN_01955,CUST_0775,PROD_0573,2023-11-14,-150.00,2,Credit Card,Completed,east,REP_118
TXN_01956,CUST_1002,BAD_PROD_104,2023-02-05,1558.84,2,PayPal,Completed,west,REP_166
TXN_01957,CUST_0873,PROD_0525,2025-03-15,1619.07,2,Crypto,Completed,North,REP_062
TXN_01958,CUST_1474,PROD_0255,24-Dec-2023,310.74,4,PayPal,Completed,West,REP_154
TXN_01959,CUST_1832,PROD_0085,2023-03-19,913.34,1,Crypto,Completed,South,REP_142
TXN_01960,CUST_0694,PROD_0458,03-Jul-2025,$356.45,1,Credit Card,Completed,,REP_177
TXN_01961,CUST_1183,PROD_0532,21-Oct-2023,255.96,1,Bank Transfer,Completed,East,REP_043
TXN_01962,CUST_1377,PROD_0562,01-Jun-2025,$501.40,2,Bank Transfer,Completed,South,REP_088
TXN_01963,CUST_1844,PROD_0676,2024-07-25,,1,Credit Card,Completed,WEST,REP_008
TXN_01964,CUST_0990,PROD_0092,2025.11.10,529.25,1,Credit Card,Completed,South,REP_168
TXN_01965,CUST_0799,PROD_0600,11/21/2023,733.49,1,Bank Transfer,Pending,West,REP_025
TXN_01966,CUST_0674,PROD_0069,2023.11.14,700.18,1,Crypto,Completed,,REP_191
TXN_01967,CUST_1287,PROD_0037,13-May-2025,24.98,1,Credit Card,Completed,West,REP_132
TXN_01968,CUST_1753,PROD_0765,20-Feb-2023,136.96,2,Crypto,Completed,,REP_015
TXN_01969,CUST_0912,PROD_0764,12-Oct-2023,45.34,1,Crypto,Completed,South,REP_016
TXN_01970,CUST_0406,PROD_0140,2025-04-24,540.33,5,Bank Transfer,Completed,east,REP_054
TXN_01971,CUST_0996,PROD_0680,08-Nov-2023,$570.97,2,Crypto,Pending,West,REP_127
TXN_01972,CUST_1717,PROD_0566,2024-10-16,"1,102.80",1,Bank Transfer,Completed,NORTH,REP_011
TXN_01973,CUST_1627,PROD_0178,03/06/2025,$272.18,2,Credit Card,Completed,,REP_028
TXN_01974,CUST_1041,PROD_0618,27-Mar-2023,$369.52,1,PayPal,Completed,East,REP_007
TXN_01975,CUST_0637,PROD_0137,15-Jul-2023,2210.51,3,PayPal,Completed,NORTH,REP_114
TXN_01976,CUST_1284,PROD_0190,07/28/2025,"8,327.38",10,PayPal,Completed,South,BAD_REP_13
TXN_01977,CUST_1981,PROD_0640,23-Jun-2024,"$1,511.61",2,PayPal,Completed,North,REP_038
TXN_01978,CUST_0890,PROD_0342,2023.03.09,886.14,2,PayPal,Refunded,North,REP_152
TXN_01979,CUST_1379,PROD_0559,08/14/2025,390.83,1,PayPal,Completed,West,REP_068
TXN_01980,CUST_0489,PROD_0005,2024.09.28,887.94,1,Crypto,Completed,south,REP_037
TXN_01981,CUST_1238,PROD_0257,2025-05-16,"3,724.28",5,Crypto,Completed,South,REP_120
TXN_01982,CUST_0239,PROD_0662,03/19/2023,921.09,1,PayPal,Pending,north,REP_035
TXN_01983,CUST_0180,PROD_0243,11/01/2023,$620.45,1,Credit Card,Pending,WEST,REP_134
TXN_01984,CUST_1443,PROD_0787,12/10/2023,538.55,1,Credit Card,Completed,North,REP_110
TXN_01985,CUST_1708,PROD_0720,05/05/2024,493.54,3,Crypto,Cancelled,North,REP_161
TXN_01986,CUST_1167,PROD_0415,2024-11-26,$937.74,1,Crypto,Completed,east,REP_116
TXN_01987,CUST_0317,PROD_0627,2023.11.24,"$3,625.48",10,PayPal,Completed,West,REP_110
TXN_01988,CUST_1268,PROD_0707,18-Jul-2025,426.25,10000,Credit Card,Pnding,East,REP_102
TXN_01989,CUST_0232,PROD_0343,10/03/2023,62.18,1,Bank Transfer,Completed,North,REP_099
TXN_01990,CUST_1708,PROD_0682,11/27/2025,1317.84,3,PayPal,Cancelled,North,REP_182
TXN_01991,CUST_1813,PROD_0379,06-Nov-2025,1068.32,1,Crypto,Pending,WEST,REP_142
TXN_01992,CUST_1613,PROD_0594,10/01/2025,"1,765.30",2,Crypto,Refunded,South,REP_147
TXN_01993,CUST_1327,PROD_0666,26-May-2025,408.27,10000,Crypto,Completed,North,REP_139
TXN_01994,CUST_0331,PROD_0653,2023.10.04,"$1,149.14",1,Bank Transfer,Completed,North,REP_071
TXN_01995,CUST_0561,BAD_PROD_47,25-Aug-2025,523.39,1,Credit Card,Completed,East,REP_173
TXN_01996,CUST_0949,PROD_0323,1800-01-01,$328.67,10,Crypto,Completed,east,REP_188
TXN_01997,CUST_0248,PROD_0122,2023.10.28,$325.34,2,PayPal,Completed,West,REP_088
TXN_01998,CUST_0283,PROD_0252,05/08/2023,712.30,3,Bank Transfer,Completed,East,REP_186
TXN_01999,BAD_CUST_38,PROD_0311,11/17/2025,1009.7,1,Credit Card,Pending,south,REP_088
TXN_02000,CUST_0940,BAD_PROD_130,2025-03-24,52.89,2,PayPal,Refunded,,REP_078
TXN_02001,CUST_0032,PROD_0475,2025.11.19,129.59,1,PayPal,Completed,East,REP_152
TXN_02002,CUST_1524,PROD_0570,2025-01-13,"3,649.35",10,Bank Transfer,Completed,South,REP_011
TXN_02003,CUST_1694,PROD_0492,2023.06.28,1127.76,3,Bank Transfer,Completed,North,REP_200
TXN_02004,CUST_0530,PROD_0575,2023.10.06,1565.66,-5,Bank Transfer,Completed,North,REP_127
TXN_02005,CUST_0381,PROD_0347,07-Nov-2024,390.75,1,Crypto,Completed,South,REP_172
TXN_02006,CUST_0063,PROD_0487,2024.02.26,127.12,2,Credit Card,Cancelled,North,REP_079
TXN_02007,CUST_0128,PROD_0473,01/04/2023,701.34,1,Crypto,Completed,South,REP_194
TXN_02008,CUST_1552,PROD_0382,2023.05.20,$612.97,10,Bank Transfer,Completed,SOUTH,REP_173
TXN_02009,CUST_0163,PROD_0280,07/01/2025,$459.87,1,Bank Transfer,Completed,EAST,REP_074
TXN_02010,CUST_0958,PROD_0072,2023.08.05,,1,Bank Transfer,Completed,,REP_160
TXN_02011,CUST_1275,PROD_0521,2025.12.28,15.55,1,Crypto,Complted,South,REP_017
TXN_02012,CUST_1673,PROD_0366,01/07/2023,137.87,1,PayPal,Completed,East,REP_182
TXN_02013,CUST_1854,PROD_0094,2025-10-04,245.84,1,Bank Transfer,Pnding,north,REP_138
TXN_02014,CUST_0295,PROD_0373,2025.01.03,"1,876.17",5,Crypto,Completed,East,REP_006
TXN_02015,CUST_0179,PROD_0339,2024.10.01,999999.99,2,Bank Transfer,Completed,,REP_148
TXN_02016,CUST_0229,PROD_0437,10/08/2024,"$4,835.39",5,Crypto,Completed,EAST,REP_001
TXN_02017,CUST_0883,PROD_0336,11/24/2025,2388.53,4,Credit Card,Completed,West,REP_064
TXN_02018,CUST_0394,PROD_0664,2024.12.18,668.77,1,Credit Card,Completed,North,REP_001
TXN_02019,CUST_0692,PROD_0492,1800-01-01,751.84,2,Crypto,Completed,East,REP_101
TXN_02020,CUST_1420,PROD_0040,2023.06.22,564.56,1,Bank Transfer,Completed,North,REP_189
TXN_02021,CUST_0072,PROD_0359,2023-09-09,1610.63,10,Crypto,Completed,South,REP_001
TXN_02022,CUST_0318,PROD_0574,2025.11.28,416.01,1,Credit Card,Completed,West,REP_174
TXN_02023,CUST_1923,PROD_0254,2024.09.11,$738.46,1,Crypto,Completed,,REP_109
TXN_02024,CUST_0595,PROD_0581,03-Feb-2023,$425.95,1,Credit Card,Completed,East,REP_060
TXN_02025,CUST_0379,PROD_0398,08-Nov-2024,$218.25,1,Credit Card,Completed,North,REP_043
TXN_02026,CUST_0907,PROD_0757,2023-12-04,245.85,1,PayPal,Completed,NORTH,REP_172
TXN_02027,CUST_0136,PROD_0170,2023-12-17,375.72,1,Bank Transfer,Completed,East,REP_038
TXN_02028,CUST_0730,PROD_0690,24-Sep-2024,$655.47,3,Crypto,Completed,East,REP_107
TXN_02029,CUST_1645,PROD_0701,20-Nov-2023,$948.74,10000,Bank Transfer,Completed,East,REP_002
TXN_02030,CUST_1402,PROD_0511,15-Apr-2025,366.67,1,Bank Transfer,Completed,EAST,REP_082
TXN_02031,CUST_1943,PROD_0260,2024-10-14,244.89,1,Credit Card,Complted,west,REP_140
TXN_02032,CUST_1143,PROD_0584,2025.12.04,"$2,888.98",5,Credit Card,Completed,East,REP_151
TXN_02033,CUST_0906,PROD_0459,03/05/2024,$560.12,1,Crypto,Completed,North,REP_111
TXN_02034,CUST_0530,PROD_0529,2025.07.09,5647.81,5,Crypto,Refunded,South,REP_009
TXN_02035,CUST_1868,PROD_0341,09/07/2023,314.71,0,Crypto,Completed,North,REP_136
TXN_02036,CUST_0935,PROD_0057,2023-01-15,"$2,231.37",2,Credit Card,Completed,East,REP_178
TXN_02037,CUST_0666,PROD_0218,2025-02-01,1748.16,2,PayPal,Completed,West,REP_080
TXN_02038,CUST_0523,PROD_0619,2024-12-01,327.52,2,Crypto,Completed,East,REP_062
TXN_02039,CUST_1674,PROD_0685,2025.09.12,1839.79,5,Credit Card,Completed,South,REP_023
TXN_02040,CUST_0387,PROD_0731,09/02/2024,385.81,1,PayPal,Pending,East,REP_093
TXN_02041,CUST_0574,PROD_0464,11/22/2025,564.99,1,Bank Transfer,Pending,South,REP_059
TXN_02042,CUST_0583,PROD_0247,03/07/2023,293.47,2,Credit Card,Completed,east,REP_010
TXN_02043,BAD_CUST_85,PROD_0730,2023.03.27,"$2,997.65",4,Crypto,Completed,west,REP_140
TXN_02044,CUST_0644,PROD_0373,26-Oct-2025,375.23,1,Crypto,Pending,North,BAD_REP_91
TXN_02045,CUST_0573,PROD_0417,07/18/2025,2042.63,4,PayPal,Completed,South,BAD_REP_114
TXN_02046,CUST_1928,PROD_0031,2024.11.13,205.35,10000,PayPal,Completed,North,REP_116
TXN_02047,CUST_0870,PROD_0368,07/26/2023,505.54,0,Credit Card,Completed,East,REP_158
TXN_02048,CUST_1293,PROD_0559,03-Jun-2025,,3,PayPal,Completed,North,REP_074
TXN_02049,CUST_1548,PROD_0646,2099-12-31,513.72,1,Credit Card,Completed,West,REP_196
TXN_02050,CUST_0547,PROD_0108,2024.03.03,1432.99,2,PayPal,Completed,West,REP_175
TXN_02051,CUST_1510,PROD_0584,10/27/2025,577.80,1,Bank Transfer,Completed,North,REP_041
TXN_02052,CUST_0438,PROD_0418,2024-03-13,727.58,1,Crypto,Completed,North,REP_103
TXN_02053,CUST_1587,PROD_0620,07-Oct-2024,170.29,2,Crypto,Completed,WEST,REP_007
TXN_02054,CUST_0555,PROD_0398,17-Dec-2023,436.49,2,Bank Transfer,Completed,South,REP_094
TXN_02055,CUST_1764,PROD_0272,2023-05-28,$585.64,1,Crypto,Completed,South,REP_116
TXN_02056,CUST_0111,PROD_0683,04-Dec-2025,128.93,1,Crypto,Completed,West,REP_105
TXN_02057,CUST_1346,PROD_0116,2023.03.10,498.03,1,Crypto,Completed,West,REP_052
TXN_02058,CUST_0527,PROD_0586,2024.09.03,$49.07,1,Crypto,Completed,,REP_045
TXN_02059,CUST_0177,PROD_0256,2023-11-04,6081.99,10,Bank Transfer,Completed,North,REP_038
TXN_02060,CUST_0674,PROD_0081,2025-02-27,2147.04,5,Credit Card,Cancelled,North,REP_164
TXN_02061,CUST_1575,PROD_0780,2023.10.05,546.96,1,Crypto,Completed,East,REP_081
TXN_02062,CUST_1562,PROD_0128,2023.11.16,975.95,1,Bank Transfer,Completed,South,REP_085
TXN_02063,CUST_0624,PROD_0235,13-Sep-2025,5304.87,10,Crypto,Completed,West,REP_058
TXN_02064,CUST_1989,PROD_0553,04/08/2024,$169.04,2,Bank Transfer,Completed,EAST,REP_046
TXN_02065,CUST_0944,PROD_0181,2025.06.08,151.44,2,Bank Transfer,Completed,North,REP_123
TXN_02066,CUST_0473,PROD_0157,10/01/2023,2762.6,3,Credit Card,Completed,SOUTH,REP_195
TXN_02067,CUST_1587,PROD_0454,16-Nov-2023,$406.69,1,PayPal,Completed,,REP_193
TXN_02068,CUST_0994,PROD_0571,17-Aug-2023,351.53,1,Credit Card,Completed,,REP_146
TXN_02069,CUST_0879,PROD_0761,2025-07-28,$985.02,10,Credit Card,Completed,WEST,REP_130
TXN_02070,CUST_1412,PROD_0704,2024.08.08,917.70,2,Crypto,Completed,north,REP_104
TXN_02071,CUST_1122,PROD_0024,2024-02-05,$68.07,1,Bank Transfer,Completed,North,REP_112
TXN_02072,CUST_1435,PROD_0473,16-Aug-2023,701.34,1,PayPal,Completed,South,REP_132
TXN_02073,CUST_1399,PROD_0400,2023-10-08,632.45,1,Bank Transfer,Pending,West,REP_096
TXN_02074,CUST_0170,PROD_0592,2025.08.17,1419.61,3,Crypto,Completed,South,REP_083
TXN_02075,CUST_1014,PROD_0134,05-Nov-2024,984.27,1,Bank Transfer,Completed,West,REP_170
TXN_02076,CUST_0056,PROD_0421,25-Oct-2025,$244.07,1,Crypto,Cancelled,East,REP_049
TXN_02077,CUST_1757,PROD_0213,08/06/2025,"5,748.91",10,Credit Card,Completed,north,REP_177
TXN_02078,CUST_0325,PROD_0482,2024-10-05,446.62,1,Credit Card,Completed,South,REP_117
TXN_02079,CUST_0658,PROD_0348,25-Nov-2024,482.75,1,Crypto,Completed,West,REP_135
TXN_02080,CUST_0957,PROD_0166,05/14/2024,898.08,1,Credit Card,Completed,South,REP_009
TXN_02081,CUST_0260,PROD_0348,2024.03.02,482.75,1,Bank Transfer,Completed,North,REP_199
TXN_02082,CUST_0641,PROD_0398,01-Oct-2024,$218.25,1,PayPal,Completed,North,REP_027
TXN_02083,CUST_0562,PROD_0583,2023.09.15,"$1,842.94",10,PayPal,Completed,East,REP_149
TXN_02084,CUST_0340,PROD_0726,11/25/2024,,5,Bank Transfer,Completed,West,REP_035
TXN_02085,CUST_1862,PROD_0435,2025.04.16,745.4,1,PayPal,Cancelled,West,REP_088
TXN_02086,CUST_0404,PROD_0577,04/04/2023,$775.69,1,Bank Transfer,Completed,East,REP_164
TXN_02087,CUST_0532,PROD_0221,17-Apr-2024,"1,088.04",2,Crypto,Completed,East,REP_093
TXN_02088,CUST_1198,PROD_0308,2023-11-10,291.11,0,PayPal,Completed,west,REP_067
TXN_02089,CUST_0795,PROD_0798,2024.09.28,210.69,1,Crypto,Completed,West,REP_043
TXN_02090,CUST_1562,PROD_0697,2024-12-06,"6,043.85",10,Crypto,Completed,South,REP_008
TXN_02091,CUST_1184,PROD_0719,06-Dec-2023,423.36,1,Bank Transfer,Completed,West,REP_121
TXN_02092,CUST_1034,PROD_0466,2024-12-17,$410.74,1,PayPal,Completed,South,REP_078
TXN_02093,CUST_0594,PROD_0099,08/06/2023,$26.73,1,Credit Card,Pending,South,REP_036
TXN_02094,CUST_1280,PROD_0242,2024-01-15,583.28,1,Credit Card,Completed,South,REP_127
TXN_02095,CUST_0617,PROD_0158,1800-01-01,1129.59,1,Credit Card,Completed,South,REP_048
TXN_02096,CUST_0652,PROD_0610,2024.04.05,,1,Credit Card,Completed,North,REP_174
TXN_02097,CUST_0714,PROD_0554,2023.04.11,105.58,1,Bank Transfer,Completed,East,REP_160
TXN_02098,CUST_0344,PROD_0651,11/16/2025,1731.25,2,Crypto,Canclled,East,REP_135
TXN_02099,CUST_1560,PROD_0795,2023-06-20,"$1,161.03",1,PayPal,Complted,West,REP_074
TXN_02100,CUST_1397,PROD_0227,11/24/2025,999999.99,1,Bank Transfer,Complted,East,REP_140
TXN_02101,CUST_1459,PROD_0423,2024-01-14,2020.08,2,Credit Card,Completed,East,REP_055
TXN_02102,CUST_1958,PROD_0072,26-Jan-2025,"1,335.41",5,PayPal,Completed,north,REP_023
TXN_02103,CUST_0046,PROD_0243,2025.11.19,620.45,1,Bank Transfer,Refunded,South,REP_180
TXN_02104,CUST_1753,PROD_0530,01/23/2023,$877.57,1,Crypto,Pending,South,REP_013
TXN_02105,CUST_0904,PROD_0589,2024.10.09,"$1,196.34",1,Credit Card,Completed,South,REP_199
TXN_02106,CUST_0055,PROD_0045,2023-12-17,167.31,3,PayPal,Completed,East,REP_053
TXN_02107,BAD_CUST_109,PROD_0472,03/16/2025,679.66,1,PayPal,Completed,East,REP_063
TXN_02108,CUST_1515,PROD_0371,2024.12.03,417.28,1,Credit Card,Completed,,REP_074
TXN_02109,CUST_1695,PROD_0652,14-Aug-2024,361.98,1,Crypto,Completed,North,REP_199
TXN_02110,CUST_0856,PROD_0689,06/07/2023,273.81,1,Credit Card,Completed,North,REP_051
TXN_02111,CUST_1296,PROD_0734,2025.06.14,153.56,1,Crypto,Completed,West,REP_186
TXN_02112,CUST_0660,PROD_0092,08/17/2025,$529.25,1,PayPal,Completed,West,REP_155
TXN_02113,CUST_1574,PROD_0022,2024-08-23,1277.62,4,Credit Card,Completed,West,REP_007
TXN_02114,CUST_0111,PROD_0172,14-Oct-2024,131.39,2,Crypto,Complted,South,BAD_REP_116
TXN_02115,CUST_1039,PROD_0604,01/08/2025,482.70,1,Crypto,Completed,South,REP_050
TXN_02116,CUST_0078,PROD_0192,05-May-2025,59.46,1,Bank Transfer,Completed,South,REP_152
TXN_02117,CUST_0501,PROD_0077,2024-04-28,$573.84,1,Crypto,Completed,,REP_087
TXN_02118,CUST_0588,PROD_0281,08/24/2023,660.11,1,Credit Card,Pending,west,REP_153
TXN_02119,CUST_0418,PROD_0364,2023.12.06,1632.07,5,Credit Card,Completed,West,REP_044
TXN_02120,CUST_1864,PROD_0179,2025-10-16,"$3,362.08",10,Crypto,Completed,West,REP_036
TXN_02121,BAD_CUST_203,PROD_0238,2023.11.27,"$1,137.96",1,Credit Card,Completed,South,REP_185
TXN_02122,CUST_1518,PROD_0135,11/20/2024,25.69,1,PayPal,Completed,South,REP_097
TXN_02123,CUST_1221,PROD_0280,2024-10-14,$459.87,1,PayPal,Completed,East,REP_165
TXN_02124,CUST_1400,PROD_0019,2024.10.20,"1,205.01",2,Credit Card,Completed,West,REP_103
TXN_02125,CUST_1755,PROD_0595,02/10/2024,879.29,2,Crypto,Completed,North,REP_180
TXN_02126,CUST_1087,PROD_0740,2025-11-19,2411.25,4,PayPal,Pending,North,REP_125
TXN_02127,BAD_CUST_171,PROD_0371,06-Jun-2023,"1,251.85",3,Crypto,Completed,East,REP_191
TXN_02128,CUST_0973,PROD_0777,01/07/2024,839.22,0,Credit Card,Completed,South,REP_007
TXN_02129,CUST_1568,PROD_0112,2023-03-01,"$1,451.25",2,Bank Transfer,Completed,West,REP_094
TXN_02130,CUST_0991,PROD_0763,2025.07.19,878.04,2,PayPal,Completed,South,REP_188
TXN_02131,CUST_1769,PROD_0676,09-Feb-2023,"$1,091.36",2,Credit Card,Completed,South,REP_121
TXN_02132,CUST_1134,BAD_PROD_141,11/16/2024,285.49,1,PayPal,Completed,North,REP_109
TXN_02133,CUST_1701,PROD_0221,2023.07.18,"1,088.04",2,Crypto,Completed,,REP_037
TXN_02134,CUST_0194,PROD_0304,1800-01-01,683.01,2,Bank Transfer,Pending,,REP_021
TXN_02135,CUST_1543,PROD_0703,2023.04.26,"$1,023.83",2,Bank Transfer,Completed,West,REP_098
TXN_02136,CUST_1968,PROD_0325,2024.04.15,1310.91,2,Credit Card,Pnding,south,REP_046
TXN_02137,CUST_1675,PROD_0437,06/22/2023,"$2,901.23",3,PayPal,Completed,South,REP_021
TXN_02138,CUST_1483,PROD_0438,11/19/2023,"2,018.22",2,Bank Transfer,Completed,East,REP_098
TXN_02139,CUST_0855,PROD_0170,2023.11.27,751.43,2,PayPal,Completed,South,REP_072
TXN_02140,CUST_0799,PROD_0375,2024.05.13,670.59,2,Crypto,Completed,East,REP_096
TXN_02141,CUST_1964,PROD_0557,06-Aug-2023,573.52,1,Crypto,Completed,South,REP_052
TXN_02142,CUST_0301,PROD_0381,2024.07.08,579.06,1,Credit Card,Cancelled,South,REP_029
TXN_02143,CUST_0968,PROD_0014,2023-09-08,374.22,1,Bank Transfer,Completed,South,REP_069
TXN_02144,CUST_0568,PROD_0743,2023.07.25,294.68,2,Bank Transfer,Pending,West,REP_167
TXN_02145,CUST_0672,PROD_0669,2024.01.06,176.35,2,PayPal,Pending,West,REP_027
TXN_02146,CUST_1520,PROD_0500,2025.09.11,6284.57,10,Crypto,Completed,West,REP_111
TXN_02147,CUST_0149,PROD_0646,24-Oct-2025,513.72,1,Bank Transfer,Completed,East,REP_138
TXN_02148,CUST_1823,PROD_0391,23-Aug-2023,82.22,1,Credit Card,Completed,East,REP_036
TXN_02149,CUST_0769,PROD_0549,18-Oct-2024,165.90,1,Credit Card,Pending,,REP_095
TXN_02150,CUST_1485,PROD_0565,2023.02.27,383.86,1,Bank Transfer,Pending,East,REP_016
TXN_02151,CUST_0139,PROD_0530,12/02/2024,2632.7,3,Credit Card,Completed,WEST,REP_164
TXN_02152,CUST_0861,PROD_0492,02-Nov-2025,375.92,1,Bank Transfer,Completed,North,REP_090
TXN_02153,CUST_1860,PROD_0550,14-Dec-2024,1096.53,10000,Bank Transfer,Completed,WEST,REP_108
TXN_02154,CUST_0292,PROD_0699,2025-06-27,616.93,2,Bank Transfer,Pending,NORTH,REP_084
TXN_02155,CUST_0335,PROD_0385,2023-12-21,237.50,1,Bank Transfer,Cancelled,SOUTH,REP_162
TXN_02156,CUST_0699,PROD_0196,16-Dec-2023,"$4,854.51",5,PayPal,Completed,,REP_165
TXN_02157,CUST_1859,PROD_0755,2025.12.19,452.01,1,Bank Transfer,Completed,east,REP_200
TXN_02158,CUST_1208,PROD_0300,2024.12.01,183.17,1,Credit Card,Completed,West,REP_068
TXN_02159,CUST_0307,PROD_0547,07/10/2025,1891.17,5,Crypto,Complted,South,REP_059
TXN_02160,CUST_0925,PROD_0727,12-Aug-2024,$359.81,5,PayPal,Pending,south,REP_157
TXN_02161,CUST_0981,PROD_0731,2023-03-02,385.81,1,Crypto,Completed,South,REP_031
